C,Q_local,mae,rmse
1.0,0.9155100109420156,4.0370446806078695,16.423325669740045
10.0,0.9154724667603223,4.0384333892535,16.42331080993116
0.1,0.9151549586165708,4.051250581405293,16.447530728318014
